,Sun x,Sun y,Sun z,Magnetometer x,Magnetometer y,Magnetometer z,Earth x,Earth y,Earth z,Angular momentum of wheels x,Angular momentum of wheels y,Angular momentum of wheels z,Sun in view,Current fault
3607,-128070225661.70505,-80399829528.05942,11604159850.513338,1.337593513319379e-06,-1.555796160392492e-06,-5.889183674894325e-07,6329297.806662172,-882866.5129123679,2534173.314861819,-5.005900198075124e-07,6.342557622211446e-06,-1.2821673594401263e-05,True,None
3608,-128196498378.49403,-79892734324.74684,11636829037.330217,1.2967389728656371e-06,-1.5121444050893583e-06,-5.528622764347758e-07,6335084.423739195,-900062.3257324746,2522982.248292561,-5.054648371472355e-07,6.346072647029858e-06,-1.2825288698805957e-05,True,None
3609,-128497995624.47314,-79835085067.62819,11933571348.016691,1.2111399669668854e-06,-1.4039797075796039e-06,-5.221479859326526e-07,6346500.155469033,-892541.0988243312,2515674.8162216768,-5.10341090830978e-07,6.349588635488252e-06,-1.2828900869085947e-05,True,None
3610,-128294956685.50557,-80013496266.67165,12332753228.720005,1.1940856273107796e-06,-1.3832877583269797e-06,-5.194542830522886e-07,6347156.2027711,-886668.0274493933,2519801.7316034036,-5.152187738616198e-07,6.3531055971646675e-06,-1.283251010472427e-05,True,None
3611,-128284815689.5322,-79893159378.65509,11964662210.127502,1.3582312748501497e-06,-1.5689551752798356e-06,-5.902800356227332e-07,6339022.748483196,-877839.4437724784,2508040.6538842176,-5.20097888505566e-07,6.35662353503185e-06,-1.2836116406781347e-05,True,None
3612,-128556750614.7483,-79550339408.68686,12192113402.994,1.2544453143836746e-06,-1.4466348456099816e-06,-5.28643016692317e-07,6353799.042350591,-893829.4765170747,2487821.507432262,-5.249784310921961e-07,6.360142449038571e-06,-1.283971977424348e-05,True,None
3613,-128682347626.3441,-79657301311.02597,12336776656.327341,1.3011880357822945e-06,-1.4961555085958004e-06,-5.541887076329557e-07,6352376.199350406,-881490.9439750972,2485465.4090087963,-5.298603872037293e-07,6.363662331804141e-06,-1.2843320202101622e-05,True,None
3614,-128389626827.3309,-79492989938.04837,12431045867.712345,1.2128859749658268e-06,-1.3961182647861442e-06,-5.197628958384817e-07,6356078.052027349,-886466.4345476266,2493623.453454656,-5.347437565833579e-07,6.36718318747261e-06,-1.2846917690894621e-05,True,None
3615,-128547623277.64203,-78948253426.42719,12087900029.376028,1.2468185954706476e-06,-1.4353509304468428e-06,-5.279481467148993e-07,6354770.899059105,-897197.2114076819,2485691.172008227,-5.39628541707443e-07,6.37070501953782e-06,-1.285051224180807e-05,True,None
3616,-128861503906.5318,-79132558251.78746,12706927936.171055,1.180664149987685e-06,-1.3503830077746524e-06,-4.982231810560642e-07,6369729.086469732,-880051.8717429114,2469348.451427607,-5.445147376020443e-07,6.374227826081917e-06,-1.2854103853213514e-05,True,None
3617,-128789013222.52159,-78971913582.3936,12584945620.265854,1.2668055351635383e-06,-1.4504879218704539e-06,-5.302806328868678e-07,6363024.671624588,-884405.5131475385,2465296.5195187,-5.494023347060495e-07,6.3777516063656634e-06,-1.2857692522430906e-05,True,None
3618,-129249822907.54787,-78709939648.9081,13020217068.951574,1.309057481404587e-06,-1.4928482685913477e-06,-5.399918187527508e-07,6367108.017778144,-885979.3985840789,2445498.5327846995,-5.542913322052642e-07,6.381276356943091e-06,-1.2861278248736288e-05,True,None
3619,-129108392813.23276,-78398544333.49939,13029727713.127934,1.2519479053323705e-06,-1.4224383048763064e-06,-5.154407803637662e-07,6375114.575090098,-890863.0973940686,2435653.855197402,-5.591817187227928e-07,6.384802075885337e-06,-1.2864861028816321e-05,True,None
3620,-128827138482.86952,-78673268797.83327,12671723758.8577,1.3066370534215733e-06,-1.4878669143470576e-06,-5.41605308311162e-07,6368384.597591753,-880617.3771604932,2444555.989536677,-5.64073485918172e-07,6.388328768189522e-06,-1.2868440861198014e-05,True,None
3621,-129200497173.42226,-78440829152.6362,13200359872.050602,1.2485176907901579e-06,-1.4156336498269503e-06,-5.161757776388671e-07,6378081.380034099,-877724.4434446705,2433468.823736897,-5.689666416442326e-07,6.3918564309757695e-06,-1.2872017747534692e-05,True,None
3622,-129385329045.28749,-78182817769.79167,13121522010.993723,1.2493561024556799e-06,-1.4143037216574289e-06,-5.099926493764941e-07,6381422.073122888,-886412.2797156848,2421763.981940604,-5.738611779474008e-07,6.395385066656216e-06,-1.2875591686077874e-05,True,None
3623,-129300040971.22943,-78125602966.75783,13268704878.457022,1.2677547061049363e-06,-1.4333535500601569e-06,-5.178391181493701e-07,6382211.717273039,-876853.2259478923,2419047.6410159213,-5.787570870148648e-07,6.398914673923806e-06,-1.2879162674584398e-05,True,None
3624,-128936135080.94467,-78198037323.39992,13077108320.143742,1.3200657089511852e-06,-1.4909640453244368e-06,-5.394669353917147e-07,6378251.462644201,-885370.7743067067,2414738.7264943602,-5.836543686660533e-07,6.40244525101367e-06,-1.2882730712748941e-05,True,None
3625,-129437278474.35915,-77926082174.18097,13147700163.536192,1.298117784673168e-06,-1.4622472151748698e-06,-5.219889157009908e-07,6385785.314257464,-887190.9642163846,2399542.1409217627,-5.885530194737809e-07,6.405976802602903e-06,-1.2886295800360695e-05,True,None
3626,-129070806425.94559,-78021353116.66066,13203224615.9052,1.2726873247486643e-06,-1.4354372358969214e-06,-5.282407116773057e-07,6380269.691212507,-881715.8603461941,2420742.0131062497,-5.934530302881796e-07,6.409509324208017e-06,-1.28898579343843e-05,True,None
3627,-129589424237.89865,-77238353717.67206,13453057761.85491,1.3115493881452508e-06,-1.4698069422484967e-06,-5.273018784917385e-07,6390990.151796478,-877982.7155541411,2386301.5493560685,-5.983544121931646e-07,6.413042828290601e-06,-1.2893417119536678e-05,True,None
3628,-129894123405.37062,-77298836817.31638,13917430961.87942,1.3590657202473702e-06,-1.5268598517022882e-06,-5.419774505965597e-07,6385333.610168116,-890420.4132312114,2386664.1730473097,-6.032571465987789e-07,6.416577304682585e-06,-1.2896973349497762e-05,True,None
3629,-129845660578.07127,-77121344849.11942,13849033509.077276,1.33868476577547e-06,-1.503104934880076e-06,-5.282621080857391e-07,6388615.084769168,-897951.0207031976,2379719.6001347573,-6.081612336600243e-07,6.420112751165488e-06,-1.2900526623983423e-05,True,None
3630,-129882417844.55096,-77071537901.62674,13481277592.948956,1.3469076539484587e-06,-1.5015063862945337e-06,-5.320552849372972e-07,6395564.826640006,-892039.9960852521,2361664.248748015,-6.130666684024182e-07,6.423649165784942e-06,-1.2904076941430953e-05,True,None
3631,-129741220613.78426,-77687944052.50414,13899657064.823952,1.2862190815890307e-06,-1.43842771099153e-06,-5.093679359390446e-07,6396836.532619726,-888434.746826615,2372895.222541922,-6.179734392657861e-07,6.427186554733885e-06,-1.2907624299794224e-05,True,None
3632,-130130495135.67104,-76929814299.27171,13500905978.367792,1.3223329779271484e-06,-1.4714018353844411e-06,-5.205186892280713e-07,6399517.672314828,-894730.9201395443,2355458.768262537,-6.228815532256826e-07,6.430724914411376e-06,-1.291116870032383e-05,True,None
3633,-129956784951.52823,-76569027260.5133,13978241511.563108,1.2722523050513166e-06,-1.4132557980174023e-06,-5.017887409140721e-07,6405244.873765426,-888653.2063786183,2353593.0709549156,-6.277909986517038e-07,6.434264249533279e-06,-1.2914710140752384e-05,True,None
3634,-129976163703.50798,-77020591064.07353,14034979018.832783,1.3044716221554904e-06,-1.4499907832274307e-06,-5.055341124689914e-07,6406154.489688759,-884813.7631457718,2345790.763309604,-6.327017740971988e-07,6.437804560655562e-06,-1.2918248620795518e-05,True,None
3635,-130498553391.90884,-76657132850.4571,13983384997.021044,1.214173847730287e-06,-1.3394047500295664e-06,-4.779515420869113e-07,6417864.558840622,-879906.1578713724,2336682.749399196,-6.376138774430342e-07,6.44134583696795e-06,-1.2921784138343664e-05,True,None
3636,-130167199058.09213,-76673467817.80984,14797619717.324188,1.3103328901790768e-06,-1.441314924824143e-06,-5.038510593933902e-07,6418556.882421026,-873065.849954797,2315445.609297541,-6.42527299710052e-07,6.444888092493843e-06,-1.2925316693185875e-05,True,None
3637,-129962365843.99693,-76075056215.13792,14713807816.657011,1.5102404365152452e-06,-1.6603918502069544e-06,-5.796383662798273e-07,6404363.151264526,-884945.1503913953,2308376.245888955,-6.47442031805238e-07,6.448431316238967e-06,-1.292884628144962e-05,True,None
3638,-130014151697.321,-76357450660.84317,14650727324.253408,1.2848339365369323e-06,-1.4134268809815147e-06,-4.964358783636611e-07,6418933.576382875,-877264.644573885,2318496.20565971,-6.523580702952341e-07,6.451975512266995e-06,-1.2932372902874013e-05,True,None
3639,-130173658138.89981,-76118794374.57301,14702982963.67228,1.3095128044984643e-06,-1.4376639645652975e-06,-5.045397021853336e-07,6419548.261081818,-877031.3365815188,2311335.717091456,-6.572754190846697e-07,6.455520680234329e-06,-1.2935896558377727e-05,True,None
3640,-130611009510.99196,-75936657770.61568,14892289173.72878,1.3030730605624902e-06,-1.4202563333864292e-06,-5.051791033272529e-07,6425303.7901992,-878778.8977906359,2296078.138322972,-6.621940740364694e-07,6.459066820792599e-06,-1.29394172470294e-05,True,None
3641,-130567591623.58722,-75874331226.43399,14453898186.531128,1.1781639947281974e-06,-1.2847017866517354e-06,-4.5122717097192266e-07,6436257.911758876,-886559.4713947974,2293529.7761049867,-6.671140235579605e-07,6.46261394520504e-06,-1.2942934967621705e-05,True,None
3642,-130707248734.94786,-75739371352.32326,14802480861.3834,1.3844396509328576e-06,-1.5088132173722577e-06,-5.303977581092174e-07,6421088.396539526,-884973.7621371866,2287671.9837426255,-6.720352640656715e-07,6.466162049171079e-06,-1.2946449718644873e-05,True,None
3643,-130526466756.33484,-75910862200.33455,15042166387.149693,1.4508590711027223e-06,-1.5746865897007227e-06,-5.48414679589849e-07,6424645.924679418,-869899.2570602247,2270148.817949921,-6.76957795144442e-07,6.469711133295464e-06,-1.294996150008608e-05,True,None
3644,-130582884352.11018,-75547606594.13136,15232016851.570074,1.1720169503567417e-06,-1.273580213233468e-06,-4.379539635807932e-07,6445607.4774044575,-877996.3749817949,2273140.8617590307,-6.818816095988616e-07,6.473261189922042e-06,-1.2953470309073884e-05,True,None
3645,-130666591699.56233,-75351185687.07057,15051885376.081306,1.3167203876698368e-06,-1.4223080668565133e-06,-4.97513230397555e-07,6437357.213549223,-878419.8368017288,2260191.5487667955,-6.868067051791217e-07,6.476812214225147e-06,-1.2956976144362657e-05,True,None
3646,-130879384510.61855,-75383175430.10434,14927580219.60098,1.291930516575984e-06,-1.3975945976943186e-06,-4.873749956824511e-07,6437862.754728955,-881236.7536121416,2263477.125457894,-6.917330740942516e-07,6.480364218250224e-06,-1.2960479005823072e-05,True,None
3647,-130815089180.8464,-74784477166.01978,15471976125.987883,1.3482852161020279e-06,-1.4508082397822682e-06,-4.999010842748893e-07,6441431.208233282,-882971.1196228705,2240215.6712830598,-6.966607179677263e-07,6.4839172006079516e-06,-1.296397889364312e-05,True,None
3648,-130776867830.49777,-74729459486.8429,15467859786.554949,1.2757552197859411e-06,-1.3697149031944793e-06,-4.7029392603267574e-07,6450752.652331011,-875104.6746891779,2233912.076013672,-7.01589623556352e-07,6.487471158434249e-06,-1.2967475804229468e-05,True,None
3649,-130929641061.92241,-75069207618.55232,15557023158.62432,1.2767249271577583e-06,-1.3749720684233294e-06,-4.638071803723273e-07,6448980.385922563,-889004.3000055171,2233606.6868690657,-7.065197872643595e-07,6.491026088244542e-06,-1.2970969736219967e-05,True,None
3650,-130985976911.32777,-74519059738.66785,15629484317.261198,1.223892946728829e-06,-1.3129285514484352e-06,-4.482563718864296e-07,6455816.432743031,-883075.4653369763,2229343.8992139706,-7.114512085449573e-07,6.4945819842399995e-06,-1.2974460688646375e-05,True,None
3651,-131053366283.91672,-74527125810.9381,16015338300.24354,1.1719945672026417e-06,-1.2544546742960938e-06,-4.2502931549877836e-07,6463673.640803815,-884408.5250901672,2220173.8836484025,-7.163838835541542e-07,6.498138852253359e-06,-1.297794866144064e-05,True,None
3652,-131465939427.44966,-74572479224.4033,15421116816.331057,1.2656576824755438e-06,-1.3614448699769428e-06,-4.627392728126984e-07,6449972.254128418,-886947.846874477,2234112.6450520298,-7.213178060993325e-07,6.50169668974901e-06,-1.2981433652774104e-05,True,None
3653,-131514596684.87756,-73969686473.52383,15578615155.662016,1.1773591689026922e-06,-1.2492900656720437e-06,-4.249400569710141e-07,6470715.498872577,-891012.8595101279,2195790.8688642294,-7.262529859468711e-07,6.505255497092295e-06,-1.2984915665008209e-05,True,None
3654,-131357743041.60841,-74311797067.07796,16136659184.269855,1.3801331164241327e-06,-1.4676472004266001e-06,-4.97256984068906e-07,6455353.1779178595,-875739.6493976965,2196764.5947407195,-7.311893964142782e-07,6.5088152818296934e-06,-1.2988394692976427e-05,True,None
3655,-131189778627.1589,-74510956469.67567,15715865290.970871,1.3131160888106426e-06,-1.4014901879116644e-06,-4.68592765778085e-07,6457112.744184395,-889517.4518301685,2201795.1057430953,-7.361270438052502e-07,6.5123760365329375e-06,-1.299187073706753e-05,True,None
3656,-131422572305.11575,-74142252866.96944,16144428209.521097,1.2835304107469895e-06,-1.36340523429266e-06,-4.5557704655821783e-07,6463329.534925853,-897733.3837208519,2187629.933927857,-7.41065929628446e-07,6.515937757234305e-06,-1.2995343797061475e-05,True,None
3657,-131486209799.3617,-74210801861.1799,16195971780.771086,1.1785568894321639e-06,-1.2468909666566874e-06,-4.2116957769014763e-07,6475552.216287077,-884906.983938716,2184129.170290961,-7.46006043197213e-07,6.519500448201783e-06,-1.2998813871090283e-05,True,None
3658,-131109699289.83969,-73912916891.89508,16734490595.191124,1.2767964866005105e-06,-1.3460190744981497e-06,-4.5761918139263395e-07,6471666.530092537,-871413.2887634846,2175358.865879122,-7.509473815256183e-07,6.523064112302281e-06,-1.3002280958878855e-05,True,None
3659,-131687554106.54694,-73492672970.8591,16833724690.538727,1.3140034462359949e-06,-1.3831997620644996e-06,-4.5742267022947046e-07,6472994.250466132,-888512.093372452,2156127.6920263544,-7.558899419015628e-07,6.526628750268374e-06,-1.3005745059908383e-05,True,None
3660,-131653208767.49037,-73212315075.60811,16615105165.330307,1.266943870483169e-06,-1.3287437850445732e-06,-4.482791552538236e-07,6478518.5322459275,-874757.9853110813,2156596.0432642805,-7.608337126352539e-07,6.53019435408878e-06,-1.3009206170347603e-05,True,None
3661,-131646814453.3353,-73285574719.9573,16495699879.956476,1.2839649420156737e-06,-1.3466176488455176e-06,-4.5510246126665103e-07,6475424.962929227,-887116.2854345978,2156354.727030352,-7.657786934984894e-07,6.533760930993342e-06,-1.3012664291186373e-05,True,None
3662,-131845787823.9829,-72849425600.66777,16758617716.917383,1.3651591064460899e-06,-1.424397814251053e-06,-4.774440940472341e-07,6476943.11188157,-878151.1725025629,2136354.74874144,-7.707248825771823e-07,6.537328485742588e-06,-1.30161194226796e-05,True,None
3663,-131532982414.51672,-73006512389.42592,16538956101.989155,1.254900744909405e-06,-1.314990800309573e-06,-4.346145185585408e-07,6481565.273564204,-892974.7474302659,2143659.3332881653,-7.756722703243659e-07,6.540897013504186e-06,-1.3019571561965954e-05,True,None
3664,-131892908748.40572,-72642506567.38548,17003027160.51001,1.146777384978634e-06,-1.19054152967858e-06,-3.969616272429271e-07,6498804.54058968,-887747.0098457691,2123620.898032169,-7.806208590013706e-07,6.544466509855159e-06,-1.3023020708917688e-05,True,None
3665,-132012346344.3914,-72749108845.10564,16795803708.574623,1.2244598964532993e-06,-1.2700968985424758e-06,-4.2567265103642205e-07,6492312.366703817,-886962.6829383561,2121777.477603578,-7.85570634101281e-07,6.548036980924349e-06,-1.3026466861165074e-05,True,None
3666,-132091509049.17746,-72610805481.86581,16867656288.82046,1.0874643697954715e-06,-1.1271846010890479e-06,-3.744191208914179e-07,6505479.3040458895,-894709.087933251,2118414.4807474962,-7.905215952853075e-07,6.551608429577913e-06,-1.3029910019047856e-05,True,None
3667,-131794289734.6915,-72743454800.18626,17111265644.332483,1.1191737836894394e-06,-1.1574086373967714e-06,-3.9009274060310266e-07,6504528.270110899,-876479.7800837384,2118944.8458111505,-7.954737379208054e-07,6.555180853550766e-06,-1.3033350181207869e-05,True,None
3668,-131975123424.7664,-72456265969.32307,16960904512.5033,1.3441355762100958e-06,-1.3873120041878604e-06,-4.6021830141514536e-07,6490615.208034353,-877788.5561081863,2100755.0891999337,-8.00427064199626e-07,6.558754255715069e-06,-1.3036787348548167e-05,True,None
3669,-132293152962.60028,-72413509087.21692,17460637370.097294,1.3394050379269408e-06,-1.3770689176674928e-06,-4.556447736727623e-07,6495230.7973784795,-876042.4637714281,2088688.6737090163,-8.053815671668327e-07,6.56232862945237e-06,-1.304022151857058e-05,True,None
3670,-132198016580.20976,-72197392775.47528,17374680571.564278,1.454121188983581e-06,-1.490273975358526e-06,-4.925575369699301e-07,6488522.111092341,-891429.3933407437,2076132.547470634,-8.103372395676708e-07,6.5659039742728805e-06,-1.3043652689607944e-05,True,None
3671,-132632034458.53435,-71800898361.57521,17322754497.873962,1.338312425486206e-06,-1.364957791506513e-06,-4.5531478864424746e-07,6499919.197501907,-888874.8951703805,2068971.648236673,-8.152940726825682e-07,6.56948029538476e-06,-1.3047080860506549e-05,True,None
